,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
431,0.555,0.627,8,0.0454,0.345,0.0,0.136,0.496,86.999,218637,4,Apink,2016-12-15,It's you,['you']
432,0.696,0.783,7,0.0307,0.0204,0.783,0.234,0.715,120.014,214749,4,Apink,2016-12-15,Mr. Chu - Instrumental version,['instrumental-version']
433,0.685,0.628,2,0.0284,0.0135,0.789,0.206,0.584,92.999,232204,4,Apink,2016-12-15,Once upon a time - Instrumental version,['once-upon-a-time-instrumental-version']
434,0.611,0.566,3,0.0279,0.0258,0.918,0.154,0.18,144.087,255980,4,Apink,2016-12-15,0419 - Instrumental version,['0419-instrumental-version']
435,0.688,0.872,1,0.0394,0.216,0.0,0.0479,0.571,102.009,192183,4,Apink,2016-09-27,Only One,['only-one']
436,0.819,0.825,7,0.0445,0.142,0.0,0.111,0.718,115.969,203510,4,Apink,2016-09-27,Oh Yes,['oh-yes']
437,0.497,0.628,5,0.189,0.395,0.0,0.595,0.67,169.504,196042,4,Apink,2016-09-27,Boom Pow Love,['boom-pow-love']
438,0.495,0.308,6,0.0262,0.898,0.0,0.28,0.227,79.989,251243,3,Apink,2016-09-27,Fairy,['fairy']
439,0.731,0.843,0,0.0405,0.0372,0.0,0.331,0.545,119.91,216738,4,Apink,2016-09-27,Drummer Boy,['drummer-boy']
440,0.552,0.774,3,0.034,0.482,0.0,0.118,0.403,144.172,214577,4,Apink,2016-09-27,To. Us,['us']
441,0.578,0.671,2,0.181,0.381,0.0,0.0767,0.555,175.828,228425,4,Apink,2016-09-27,Ding Dong,['ding-dong']
442,0.755,0.855,5,0.0498,0.0129,0.0,0.073,0.398,127.936,222858,4,Apink,2016-09-27,Catch Me,['catch-me']
443,0.394,0.828,9,0.0384,0.162,0.0,0.123,0.332,199.893,259172,4,Apink,2016-09-27,The Wave,['the-wave']
444,0.688,0.872,1,0.0394,0.216,0.0,0.0479,0.571,102.009,192183,4,Apink,2016-09-26,Only one,['only-one']
445,0.819,0.825,7,0.0445,0.142,0.0,0.111,0.718,115.969,203510,4,Apink,2016-09-26,Oh Yes,['oh-yes']
446,0.497,0.628,5,0.189,0.395,0.0,0.595,0.67,169.504,196042,4,Apink,2016-09-26,Boom Pow Love,['boom-pow-love']
447,0.495,0.308,6,0.0262,0.898,0.0,0.28,0.227,79.989,251243,3,Apink,2016-09-26,Fairy,['fairy']
448,0.731,0.843,0,0.0405,0.0372,0.0,0.331,0.545,119.91,216738,4,Apink,2016-09-26,Drummer Boy,['drummer-boy']
449,0.552,0.774,3,0.034,0.482,0.0,0.118,0.403,144.172,214577,4,Apink,2016-09-26,To. Us,['us']
450,0.578,0.671,2,0.181,0.381,0.0,0.0767,0.555,175.828,228425,4,Apink,2016-09-26,Ding Dong,['ding-dong']
451,0.755,0.855,5,0.0498,0.0129,0.0,0.073,0.398,127.936,222858,4,Apink,2016-09-26,Catch me,['catch-me']
452,0.394,0.828,9,0.0384,0.162,0.0,0.123,0.332,199.893,259172,4,Apink,2016-09-26,The Wave,['the-wave']
453,0.751,0.681,5,0.0279,0.5,0.0,0.218,0.822,95.012,214215,4,Apink,2015-10-02,Sunday Monday,['sunday-monday']
454,0.734,0.912,11,0.0607,0.171,0.0,0.172,0.679,119.966,204755,4,Apink,2015-10-02,Mr. Chu (On Stage),['']
455,0.61,0.846,0,0.0555,0.173,0.0,0.353,0.527,136.911,204273,4,Apink,2015-10-02,Crystal,['crystal']
456,0.579,0.615,4,0.0263,0.653,0.0,0.161,0.234,79.012,238355,4,Apink,2015-10-02,Love Story,['love-story']
457,0.574,0.688,1,0.0636,0.435,0.0,0.189,0.527,171.942,221091,4,Apink,2015-10-02,So Long,['so-long']
458,0.769,0.837,2,0.0631,0.359,0.0,0.238,0.584,120.005,214750,4,Apink,2015-10-02,Mr. Chu,['']
459,0.735,0.911,6,0.0437,0.0511,0.0,0.074,0.685,103.978,238920,4,Apink,2015-10-02,LUV,['']
460,0.639,0.761,8,0.0399,0.475,0.0,0.204,0.501,92.989,220773,4,Apink,2015-10-02,Wanna Be,['wanna-be']
461,0.691,0.722,8,0.031,0.123,0.0,0.262,0.475,84.992,237201,4,Apink,2015-10-02,Secret,['secret']
462,0.757,0.834,7,0.0299,0.124,0.0,0.147,0.885,104.006,206387,4,Apink,2015-10-02,I'm Not An Angel,['not-an-angel']
463,0.653,0.648,2,0.0316,0.178,0.0,0.212,0.663,92.966,232205,4,Apink,2015-10-02,Once Upon A Time,['once-upon-a-time']
464,0.722,0.726,7,0.0425,0.488,0.0,0.0896,0.611,89.99,187193,4,Apink,2015-10-02,My Darling,['my-darling']
465,0.77,0.873,1,0.103,0.144,0.0,0.373,0.67,120.007,233490,4,Apink,2015-09-10,Remember,['remember']
466,0.516,0.84,11,0.0698,0.00419,0.000587,0.061,0.877,200.197,183787,4,Apink,2015-09-10,Perfume,['perfume']
467,0.715,0.673,1,0.0595,0.185,0.0,0.176,0.682,91.97,222720,4,Apink,2015-09-10,Attracted To U,['attracted-to-u']
468,0.715,0.531,5,0.0327,0.365,0.0,0.0977,0.757,97.019,221333,4,Apink,2015-09-10,Dejavu,['']
469,0.591,0.814,6,0.0934,0.421,6.44e-06,0.129,0.443,140.01,214924,4,Apink,2015-09-10,Petal,['petal']
470,0.689,0.816,11,0.0365,0.151,0.0,0.552,0.859,100.033,208987,4,Apink,2015-09-10,What A Boy Wants,['what-a-boy-wants']
471,0.747,0.925,1,0.041,0.17,0.0,0.267,0.921,110.008,207280,4,Apink,2015-09-10,I DO,['i-do']
472,0.538,0.533,10,0.031,0.61,0.0,0.21,0.255,131.99,250093,4,Apink,2015-09-10,A Wonderful Love,['a-wonderful-love']
473,0.744,0.879,1,0.0605,0.00175,0.32,0.341,0.587,120.032,233490,4,Apink,2015-09-10,Remember,['remember']
474,0.725,0.534,1,0.048,0.426,2.68e-06,0.0999,0.406,139.853,224847,4,Apink,2015-09-10,Promise U,['promise-u']
475,0.77,0.873,1,0.103,0.144,0.0,0.373,0.67,120.007,233490,4,Apink,2015-07-16,Remember,['remember']
476,0.516,0.84,11,0.0698,0.00419,0.000587,0.061,0.877,200.197,183787,4,Apink,2015-07-16,Perfume,['perfume']
477,0.715,0.673,1,0.0595,0.185,0.0,0.176,0.682,91.97,222720,4,Apink,2015-07-16,Attracted To U,['attracted-to-u']
478,0.715,0.531,5,0.0327,0.365,0.0,0.0977,0.757,97.019,221333,4,Apink,2015-07-16,Dejavu,['']
479,0.591,0.814,6,0.0934,0.421,6.44e-06,0.129,0.443,140.01,214924,4,Apink,2015-07-16,Petal,['petal']
480,0.689,0.816,11,0.0365,0.151,0.0,0.552,0.859,100.033,208987,4,Apink,2015-07-16,What A Boy Wants,['what-a-boy-wants']
481,0.747,0.925,1,0.041,0.17,0.0,0.267,0.921,110.008,207280,4,Apink,2015-07-16,I DO,['i-do']
482,0.538,0.533,10,0.031,0.61,0.0,0.21,0.255,131.99,250093,4,Apink,2015-07-16,A Wonderful Love,['a-wonderful-love']
483,0.744,0.879,1,0.0605,0.00175,0.32,0.341,0.587,120.032,233490,4,Apink,2015-07-16,Remember - Instrumental,['remember-instrumental']
484,0.725,0.534,1,0.048,0.426,2.68e-06,0.0999,0.406,139.853,224847,4,Apink,2015-07-16,Promise U,['promise-u']
485,0.756,0.862,5,0.0449,0.0735,0.000155,0.0675,0.548,97.004,207693,4,Apink,2013-01-01,U You,['u-you']
486,0.742,0.906,4,0.0326,0.12,0.0,0.0762,0.774,106.004,222107,4,Apink,2013-01-01,NoNoNo,['']
487,0.767,0.722,7,0.0443,0.388,0.0,0.149,0.715,99.982,182613,4,Apink,2013-01-01,Lovely Day,['lovely-day']
488,0.584,0.774,8,0.0627,0.0977,2.72e-06,0.0893,0.641,159.926,230933,4,Apink,2013-01-01,I Need You,['i-need-you']
489,0.617,0.68,1,0.0252,0.268,0.0,0.102,0.318,96.001,245600,4,Apink,2013-01-01,Secret Garden,['secret-garden']
490,0.675,0.897,4,0.0284,0.00218,0.774,0.0873,0.605,106.024,222347,4,Apink,2013-01-01,NoNoNo(Inst.),['']
491,0.848,0.931,11,0.0407,0.00636,0.069,0.347,0.677,127.968,212227,4,Apink,2013-01-01,I Don't Know,['i-know']
492,0.676,0.949,5,0.0391,0.0153,5.55e-05,0.0447,0.562,107.969,236973,4,Apink,2013-01-01,It Girl,['it-girl']
493,0.726,0.95,11,0.232,0.0923,0.0,0.163,0.728,97.971,205840,4,Apink,2013-01-01,WishList,['']
494,0.541,0.655,11,0.0281,0.411,0.0,0.185,0.616,177.799,215427,4,Apink,2013-01-01,MYMY,['']
495,0.619,0.838,0,0.0296,0.0708,0.0,0.129,0.262,132.022,222653,4,Apink,2013-01-01,HUSH,['hush']
496,0.308,0.379,6,0.0431,0.48,0.00526,0.115,0.54,177.892,55928,4,Apink,2012-05-09,UNE ANNEE,['']
497,0.851,0.924,11,0.0422,0.00578,0.109,0.333,0.702,127.967,210286,4,Apink,2012-05-09,HUSH,['hush']
498,0.872,0.912,10,0.0607,0.134,3.59e-06,0.108,0.92,141.959,212062,4,Apink,2012-05-09,Cat,['cat']
499,0.536,0.711,8,0.0316,0.392,0.0,0.152,0.304,143.811,256026,4,Apink,2012-05-09,0419,['0419']
500,0.712,0.889,5,0.0525,0.268,0.0,0.153,0.511,113.023,219220,4,Apink,2012-05-09,BUBIBU,['']
501,0.775,0.688,8,0.0553,0.528,0.0,0.0579,0.685,92.968,217417,4,Apink,2012-05-09,STEP,['step']
502,0.742,0.881,11,0.0316,0.0324,1.3e-06,0.0395,0.878,125.014,183771,4,Apink,2012-05-09,BOY,['boy']
503,0.811,0.867,2,0.0352,0.0053,0.00194,0.161,0.557,125.006,198034,4,Apink,2012-05-09,I GOT YOU,['i-got-you']
504,0.689,0.874,1,0.0303,0.00757,0.0,0.138,0.724,133.969,201195,4,Apink,2012-05-09,Sky High,['sky-high']
505,0.692,0.976,0,0.131,0.385,1.96e-06,0.954,0.571,124.026,201493,4,Apink,2019-04-19,Everybody Ready?,['everybody']
506,0.689,0.976,0,0.056,0.0572,0.756,0.792,0.764,123.987,201493,4,Apink,2019-04-19,Everybody Ready? - Instrumental,['everybody-instrumental']
507,0.692,0.977,0,0.141,0.366,1.9e-06,0.953,0.579,124.022,201494,4,Apink,2019-04-19,Everybody Ready?,['everybody']
508,0.687,0.976,0,0.0558,0.0527,0.763,0.802,0.738,123.996,201494,4,Apink,2019-04-19,Everybody Ready? - Instrumental,['everybody-instrumental']
509,0.646,0.855,5,0.0371,0.281,0.0,0.18,0.684,144.885,208104,4,Apink,2019-01-07,%%(Eung Eung),['']
510,0.634,0.806,0,0.143,0.168,0.0,0.295,0.891,170.037,209943,4,Apink,2019-01-07,Hug me,['hug-me']
511,0.727,0.857,4,0.183,0.123,8.51e-06,0.147,0.573,105.999,219423,4,Apink,2019-01-07,What are you doing?,['what-are-you']
512,0.703,0.93,2,0.157,0.103,0.0,0.131,0.754,107.038,205798,4,Apink,2019-01-07,Push & Pull,['push-pull']
513,0.814,0.834,2,0.0369,0.127,1.02e-05,0.112,0.823,107.997,206989,4,Apink,2019-01-07,Enough,['enough']
514,0.597,0.542,5,0.0319,0.667,0.0,0.121,0.378,134.878,246724,4,Apink,2019-01-07,Memories,['memories']
515,0.647,0.855,5,0.037,0.294,0.0,0.137,0.683,144.867,208105,4,Apink,2019-01-07,%%(Eung Eung),['']
516,0.635,0.804,0,0.136,0.189,0.0,0.302,0.893,170.034,209944,4,Apink,2019-01-07,Hug me,['hug-me']
517,0.726,0.859,4,0.177,0.109,5.23e-06,0.149,0.619,105.975,219423,4,Apink,2019-01-07,What are you doing?,['what-are-you']
518,0.705,0.934,2,0.146,0.107,0.0,0.128,0.725,107.007,205799,4,Apink,2019-01-07,Push & Pull,['push-pull']
519,0.818,0.83,5,0.0377,0.122,9.54e-06,0.1,0.822,107.998,206990,4,Apink,2019-01-07,Enough,['enough']
520,0.581,0.533,5,0.0319,0.649,0.0,0.121,0.377,134.987,246725,4,Apink,2019-01-07,Memories,['memories']
521,0.594,0.81,6,0.0531,0.128,0.0,0.0324,0.777,123.752,199403,4,Apink,2018-07-02,I'm so sick,['so-sick']
522,0.698,0.861,8,0.0337,0.0438,0.0,0.048,0.421,116.031,207152,4,Apink,2018-07-02,A L R I G H T,['a-l-r-i-g-h-t']
523,0.563,0.827,6,0.124,0.145,0.0,0.0634,0.85,174.127,228679,4,Apink,2018-07-02,Don't be silly,['be-silly']
524,0.547,0.569,5,0.0355,0.571,0.0,0.255,0.309,76.939,203792,4,Apink,2018-07-02,Forever Star,['forever-star']
525,0.683,0.818,5,0.0393,0.123,0.0,0.126,0.525,115.057,209623,4,Apink,2018-07-02,Promise me,['promise-me']
526,0.759,0.836,8,0.0825,0.0859,0.0,0.328,0.732,128.008,190682,4,Apink,2018-07-02,I Like That Kiss,['i-like-that-kiss']
527,0.594,0.81,6,0.0531,0.128,0.0,0.0324,0.777,123.752,199403,4,Apink,2018-07-02,I'm so sick,['so-sick']
528,0.698,0.861,8,0.0337,0.0438,0.0,0.048,0.421,116.031,207152,4,Apink,2018-07-02,A L R I G H T,['a-l-r-i-g-h-t']
529,0.563,0.827,6,0.124,0.145,0.0,0.0634,0.85,174.127,228679,4,Apink,2018-07-02,Don't be silly,['be-silly']
530,0.547,0.569,5,0.0355,0.571,0.0,0.255,0.309,76.939,203792,4,Apink,2018-07-02,Forever Star,['forever-star']
531,0.683,0.818,5,0.0393,0.123,0.0,0.126,0.525,115.057,209623,4,Apink,2018-07-02,Promise me,['promise-me']
532,0.759,0.836,8,0.0825,0.0859,0.0,0.328,0.732,128.008,190682,4,Apink,2018-07-02,I Like That Kiss,['i-like-that-kiss']
533,0.541,0.491,2,0.0263,0.79,0.0,0.15,0.311,139.502,216678,4,Apink,2018-04-22,Miracle,['miracle']
534,0.45,0.409,2,0.0289,0.533,0.843,0.226,0.0685,139.95,216678,4,Apink,2018-04-22,Miracle - Instrumental,['miracle-instrumental']
535,0.541,0.491,2,0.0263,0.79,0.0,0.15,0.311,139.502,216678,4,Apink,2018-04-19,Miracle,['miracle']
536,0.45,0.409,2,0.0289,0.533,0.843,0.226,0.0685,139.95,216678,4,Apink,2018-04-19,Miracle - Instrumental,['miracle-instrumental']
537,0.664,0.904,11,0.0351,0.273,0.0,0.458,0.793,115.016,192407,4,Apink,2017-06-26,FIVE,['five']
538,0.775,0.836,0,0.0487,0.15,0.0,0.159,0.791,119.964,209041,4,Apink,2017-06-26,Kok Kok,['']
539,0.444,0.609,10,0.0431,0.578,0.0,0.222,0.276,175.881,236965,4,Apink,2017-06-26,Eyes,['eyes']
540,0.723,0.97,8,0.0614,0.152,0.0,0.0629,0.772,115.025,184106,4,Apink,2017-06-26,Like!,['']
541,0.436,0.632,8,0.0332,0.403,0.0,0.114,0.234,135.525,216161,4,Apink,2017-06-26,Evergreen,['evergreen']
542,0.665,0.804,7,0.0398,0.331,0.0,0.156,0.796,102.151,181506,4,Apink,2017-06-26,Always,['always']
543,0.621,0.919,1,0.0318,0.00817,0.877,0.0909,0.643,114.97,192407,4,Apink,2017-06-26,FIVE - Instrumental,['five-instrumental']
544,0.665,0.807,7,0.0406,0.33,0.0,0.131,0.798,102.153,181506,4,Apink,2017-04-20,Always,['always']
545,0.614,0.773,7,0.0301,0.0151,0.918,0.0504,0.551,102.085,181506,4,Apink,2017-04-20,Always - Instrumental,['always-instrumental']
546,0.661,0.807,7,0.0403,0.347,0.0,0.156,0.804,102.143,181506,4,Apink,2017-04-19,Always,['always']
547,0.617,0.761,7,0.0302,0.0139,0.914,0.0464,0.553,102.091,181506,4,Apink,2017-04-19,Always - Instrumental,['always-instrumental']
548,0.397,0.839,11,0.0392,0.174,0.0,0.126,0.316,200.052,259173,4,Apink,2016-04-19,The Wave,['the-wave']
549,0.588,0.784,11,0.0256,0.00118,0.843,0.101,0.201,99.996,259021,4,Apink,2016-04-19,The Wave - Instrumental,['the-wave-instrumental']
550,0.397,0.839,11,0.0392,0.174,0.0,0.126,0.316,200.052,259173,4,Apink,2016-04-19,The Wave,['the-wave']
551,0.588,0.784,11,0.0256,0.00118,0.843,0.101,0.201,99.996,259021,4,Apink,2016-04-19,The Wave - Instrumental,['the-wave-instrumental']
552,0.696,0.739,0,0.0296,0.57,0.0,0.196,0.9,94.996,214227,4,Apink,2015-12-09,SUNDAY MONDAY - Japanese Ver.,['sunday-monday-japanese']
553,0.789,0.586,5,0.0399,0.135,0.703,0.0633,0.675,94.992,214227,4,Apink,2015-12-09,SUNDAY MONDAY - Inst.,['sunday-monday']
554,0.729,0.938,6,0.0564,0.0668,0.0,0.0791,0.738,103.979,239306,4,Apink,2015-05-20,LUV - Japanese Ver.,['japanese']
555,0.668,0.848,9,0.0315,0.357,2.41e-06,0.286,0.682,105.99,225506,4,Apink,2015-05-20,Good Morning Baby - Japanese Ver.,['good-morning-baby-japanese']
556,0.597,0.934,9,0.0346,0.000121,0.846,0.076,0.601,104.016,239213,4,Apink,2015-05-20,LUV - Instrumental,['instrumental']
557,0.679,0.772,9,0.0305,0.0917,0.366,0.399,0.756,105.998,225506,4,Apink,2015-05-20,Good Morning Baby - Instrumental,['good-morning-baby-instrumental']
558,0.725,0.534,1,0.048,0.426,2.68e-06,0.0999,0.406,139.853,224847,4,Apink,2015-04-19,Promise U,['promise-u']
559,0.704,0.258,10,0.0362,0.138,0.943,0.0836,0.303,70.011,224847,4,Apink,2015-04-19,Promise U - Instrumental,['promise-u-instrumental']
560,0.733,0.88,11,0.0557,0.227,0.0,0.186,0.603,119.944,214240,4,Apink,2015-02-18,Mr. Chu(On Stage) - Japanese Ver.,['japanese']
561,0.862,0.924,11,0.0497,0.0143,0.000461,0.336,0.815,127.99,209347,4,Apink,2015-02-18,HUSH - Japanese Ver.,['hush-japanese']
562,0.673,0.897,11,0.0314,0.00407,0.692,0.189,0.544,120.001,214240,4,Apink,2015-02-18,Mr. Chu(On Stage) - Instrumental,['instrumental']
563,0.794,0.892,1,0.0418,0.000973,0.913,0.235,0.628,128.007,209347,4,Apink,2015-02-18,HUSH - Instrumental,['hush-instrumental']
564,0.735,0.911,6,0.0437,0.0511,0.0,0.074,0.685,103.978,238920,4,Apink,2014-11-24,LUV,['']
565,0.639,0.761,8,0.0399,0.475,0.0,0.204,0.501,92.989,220773,4,Apink,2014-11-24,Wanna Be,['wanna-be']
566,0.691,0.722,8,0.031,0.123,0.0,0.262,0.475,84.992,237201,4,Apink,2014-11-24,Secret,['secret']
567,0.757,0.834,7,0.0299,0.124,0.0,0.147,0.885,104.006,206387,4,Apink,2014-11-24,I'm not an angel,['not-an-angel']
568,0.653,0.648,2,0.0316,0.178,0.0,0.212,0.663,92.966,232205,4,Apink,2014-11-24,Once upon a time,['once-upon-a-time']
569,0.602,0.922,6,0.036,0.000149,0.829,0.0737,0.656,104.007,238920,4,Apink,2014-11-24,LUV (inst),['']
570,0.754,0.889,4,0.0342,0.247,0.0,0.123,0.69,106.015,219813,4,Apink,2014-10-22,NoNoNo - Japanese Ver.,['japanese']
571,0.688,0.902,0,0.0361,0.0421,0.0,0.044,0.749,107.913,234040,4,Apink,2014-10-22,MyMy - Japanese Ver.,['japanese']
572,0.67,0.859,4,0.0281,0.00726,0.838,0.168,0.612,106.017,219813,4,Apink,2014-10-22,NoNoNo - instrumental,['instrumental']
573,0.677,0.831,10,0.0315,0.000424,0.393,0.0444,0.5,107.979,234027,4,Apink,2014-10-22,MyMy - instrumental,['instrumental']
574,0.751,0.681,5,0.0279,0.5,0.0,0.218,0.822,95.012,214215,4,Apink,2014-03-31,SUNDAY MONDAY,['sunday-monday']
575,0.734,0.912,11,0.0607,0.171,0.0,0.172,0.679,119.966,204755,4,Apink,2014-03-31,Mr. Chu (On Stage),['']
576,0.61,0.846,0,0.0555,0.173,0.0,0.353,0.527,136.911,204273,4,Apink,2014-03-31,Crystal,['crystal']
577,0.579,0.615,4,0.0263,0.653,0.0,0.161,0.234,79.012,238355,4,Apink,2014-03-31,Love Story,['love-story']
578,0.574,0.688,1,0.0636,0.435,0.0,0.189,0.527,171.942,221091,4,Apink,2014-03-31,So Long,['so-long']
579,0.769,0.837,2,0.0631,0.359,0.0,0.238,0.584,120.005,214750,4,Apink,2014-03-31,Mr. Chu,['']
580,0.664,0.891,11,0.0309,0.00241,0.73,0.174,0.562,120.007,204755,4,Apink,2014-03-31,Mr. Chu (On Stage) - Instrumental,['instrumental']
581,0.692,0.844,9,0.0351,0.318,2.01e-06,0.127,0.659,106.003,225575,4,Apink,2014-01-13,Good Morning Baby,['good-morning-baby']
582,0.695,0.735,9,0.0275,0.0634,0.256,0.481,0.724,106.004,225575,4,Apink,2014-01-13,Good Morning Baby - Instrumental,['good-morning-baby-instrumental']
583,0.756,0.868,5,0.0476,0.0718,0.000137,0.0637,0.5,96.953,205680,4,Apink,2013-07-05,U You,['u-you']
584,0.74,0.908,4,0.0327,0.106,0.0,0.0637,0.745,105.996,220099,4,Apink,2013-07-05,NoNoNo,['']
585,0.769,0.71,7,0.0406,0.388,0.0,0.148,0.732,99.991,180606,4,Apink,2013-07-05,Lovely Day,['lovely-day']
586,0.587,0.773,8,0.0638,0.103,2.92e-06,0.0898,0.625,159.955,228920,4,Apink,2013-07-05,I Need You,['i-need-you']
587,0.617,0.673,1,0.0255,0.31,0.0,0.108,0.294,96.001,243587,4,Apink,2013-07-05,Secret Garden,['secret-garden']
588,0.675,0.883,4,0.0284,0.00308,0.727,0.103,0.634,106.007,220337,4,Apink,2013-07-05,NoNoNo - Instrumental,['instrumental']
589,0.737,0.832,5,0.0425,0.187,0.0,0.141,0.669,118.017,211383,4,Apink,2012-07-06,BUBIBU,['']
590,0.712,0.889,5,0.0525,0.268,0.0,0.153,0.511,113.023,219220,4,Apink,2012-07-06,BUBIBU,['']
591,0.615,0.76,5,0.0324,0.00143,0.744,0.153,0.6,118.006,211383,4,Apink,2012-07-06,BUBIBU - Instrumental,['instrumental']
592,0.54,0.712,10,0.0381,0.395,0.0,0.152,0.315,71.908,256026,4,Apink,2012-04-19,0419,['0419']
593,0.725,0.952,11,0.22,0.0913,0.0,0.208,0.741,97.959,203907,4,Apink,2012-04-06,It Girl (Original Ver.),['it-girl']
594,0.707,0.867,11,0.1,0.247,1.15e-06,0.0881,0.753,98.024,201219,4,Apink,2012-04-06,It Girl (Remix Ver.),['it-girl']
595,0.669,0.708,4,0.0348,0.0221,0.632,0.0839,0.831,98.029,201219,4,Apink,2012-04-06,It Girl (Remix Ver.) (Inst.),['it-girl']
596,0.644,0.952,8,0.0497,0.0638,9.53e-05,0.165,0.947,155.947,180355,4,Apink,2012-04-06,Let Us Just Love,['let-us-just-love']
597,0.58,0.882,8,0.0532,0.00129,0.787,0.0877,0.814,156.009,178947,4,Apink,2012-04-06,Let Us Just Love (Inst.),['let-us-just-love']
598,0.397,0.702,3,0.0609,0.192,0.0,0.17,0.466,79.924,214312,4,Apink,2012-04-06,Like A Dream,['like-a-dream']
599,0.741,0.692,0,0.0246,0.102,0.0,0.153,0.675,108.983,189231,4,Apink,2011-11-22,He`s My Baby,['my-baby']
600,0.677,0.946,5,0.0389,0.0123,6.03e-05,0.0438,0.561,107.988,234998,4,Apink,2011-11-22,My My,['my-my']
601,0.637,0.971,0,0.0585,0.171,5.74e-05,0.1,0.902,138.006,192313,4,Apink,2011-11-22,Yeah,['yeah']
602,0.562,0.589,3,0.035,0.182,0.0,0.123,0.401,80.004,213603,4,Apink,2011-11-22,Like a Dream,['like-a-dream']
603,0.508,0.918,8,0.0499,0.00793,1.32e-05,0.213,0.31,143.95,229329,4,Apink,2011-11-22,Prince,['prince']
604,0.555,0.872,11,0.207,0.217,1.52e-06,0.0915,0.767,195.859,201117,4,Apink,2011-06-23,It Girl - Remix Version,['it-girl-remix-version']
605,0.739,0.95,11,0.189,0.0749,0.0,0.215,0.726,98.032,203833,4,Apink,2011-06-23,It Girl - Original Version,['it-girl-original-version']
606,0.656,0.712,4,0.0345,0.0234,0.736,0.0991,0.856,98.029,201117,4,Apink,2011-06-23,It Girl (Remix Version) - Instrumental,['it-girl-instrumental']
607,0.167,0.288,3,0.0435,0.8,0.125,0.251,0.171,69.333,93727,4,Apink,2011-04-19,Seven Springs Of Apink,['seven-springs-of']
608,0.631,0.829,5,0.0291,0.0748,0.0,0.142,0.244,132.032,222642,4,Apink,2011-04-19,I don't Know,['i-know']
609,0.739,0.95,11,0.189,0.0749,0.0,0.215,0.726,98.032,203833,4,Apink,2011-04-19,It Girl,['it-girl']
610,0.536,0.675,11,0.0295,0.378,0.0,0.262,0.666,177.975,213420,4,Apink,2011-04-19,Wishlist,['']
611,0.587,0.888,1,0.0308,0.0907,0.0,0.0707,0.119,135.017,188500,4,Apink,2011-04-19,Boo,['boo']
612,0.571,0.849,11,0.143,0.0918,4.46e-06,0.936,0.39,139.937,227500,4,BLACKPINK,2019-03-13,"DDU-DU DDU-DU - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",['arena-tour-2018-final-in-dome']
613,0.588,0.897,4,0.0821,0.0412,0.0,0.708,0.379,109.838,235500,4,BLACKPINK,2019-03-13,"FOREVER YOUNG - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",['forever-young-arena-tour-2018-final-in-dome']
614,0.729,0.512,4,0.0527,0.655,0.0,0.695,0.663,102.935,213933,4,BLACKPINK,2019-03-13,"WHISTLE - Acoustic Ver. BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",['whistle-acoustic-arena-tour-2018-final-in-dome']
615,0.551,0.407,1,0.0306,0.245,0.0,0.298,0.507,88.099,235067,4,BLACKPINK,2019-03-13,"STAY - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",['stay-arena-tour-2018-final-in-dome']
616,0.359,0.29,4,0.038,0.837,0.0,0.507,0.226,137.304,296033,4,BLACKPINK,2019-03-13,"LET IT BE〜 YOU&I〜 ONLY LOOK AT ME / ROSÉ - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",['let-it-only-look-at-me-arena-tour-2018-final-in-dome']
617,0.267,0.312,8,0.0314,0.456,0.0,0.31,0.327,142.572,339200,4,BLACKPINK,2019-03-13,"雪の華 / JISOO - LIVE BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",['live-arena-tour-2018-final-in-dome']
618,0.649,0.637,3,0.263,0.0535,5.3e-06,0.95,0.365,95.009,170733,4,BLACKPINK,2019-03-13,"SOLO - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",['solo-arena-tour-2018-final-in-dome']
619,0.497,0.58,11,0.0648,0.127,0.0,0.671,0.622,106.953,232567,4,BLACKPINK,2019-03-13,"ラスト・クリスマス 〜 赤鼻のトナカイ - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",['arena-tour-2018-final-in-dome']
620,0.65,0.697,0,0.272,0.13,0.0,0.862,0.551,99.771,190500,4,BLACKPINK,2019-03-13,"Kiss and Make Up - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",['kiss-and-make-up-arena-tour-2018-final-in-dome']
621,0.783,0.809,1,0.221,0.0588,1e-05,0.515,0.814,140.025,144167,4,BLACKPINK,2019-03-13,"SO HOT - THEBLACKLABEL REMIX BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",['so-hot-remix-arena-tour-2018-final-in-dome']
